,0,1,2,3,4,5,6,7,8,9,10,11
6823,2360036,"Yimiougou	Yimiougou	Imegou,Imégou,Yimegou,Yimiougou,Yimégou	12.95752	-1.84325	P	PPL	BF		10				0		342	Africa/Ouagadougou	2018-08",07,,,,,,,,,
6824,2360037,Imatoro	Imatoro		11.14742	-5.23585	P	PPL	BF		09	54			0		452	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
6825,2360038,Imassolo	Imassolo		11.71667	-1.18333	P	PPL	BF		07				0		322	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6826,2360039,Imassoko	Imassoko		11.71667	-1.2	P	PPL	BF		07				0		312	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6827,2360040,"Imassogo	Imassogo	Imansorho,Imansoro,Imassogo,Jmansogo	12.43827	-2.32708	P	PPL	BF		06				0		288	Africa/Ouagadougou	2013-02-08",,,,,,,,,,
6828,2360041,Imaré	Imare		12.95	-0.6	P	PPL	BF		05				0		296	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6829,2360042,Imanndé	Imannde		13.19958	0.16031	P	PPL	BF		08	21			0		252	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6830,2360043,Ilyala	Ilyala		13.2378	-1.12021	P	PPL	BF		05	70			0		303	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6831,2360044,Illiyala	Illiyala		12.01667	-2.01667	P	PPL	BF		07				0		321	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6832,2360045,Illigué	Illigue		13.82885	-2.22247	P	PPL	BF		10	76			0		361	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6833,2360046,Illigué	Illigue		13.75725	-1.01118	P	PPL	BF		05	70			0		307	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6834,2360047,Illa	Illa		13.1472	-3.4951	P	PPL	BF		01	58			0		260	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6835,2360048,"Iliwoaténa	Iliwoatena	Iliwatena,Iliwatèna,Iliwoatena,Iliwoaténa	13.84838	-2.01893	P	PPL	BF		10	76			0		328	Africa/Ouagadougou	2",12-01-18,,,,,,,,,
6836,2360049,Ilémaka	Ilemaka		11.96667	-1.58333	P	PPL	BF		07				0		322	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6837,2360050,"Yiléla	Yilela	Ileala,Iléala,Yileala,Yilela,Yiléala,Yiléla	12.8162	-1.00976	P	PPL	BF		05				0		292	Africa/Ouagadougou	2018-09-05",,,,,,,,,,
6838,2360051,Llaga	Llaga		13.28602	0.37253	P	PPL	BF		12	75			0		255	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6839,2360052,Ikyèmden	Ikyemden		12.5	-2.15	P	PPL	BF		06				0		297	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6840,2360053,Ikouten	Ikouten		13.764	-0.75218	P	PPL	BF		05	70			0		282	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6841,2360054,Igouri	Igouri		12.68828	1.24026	P	PPL	BF		08	50			0		248	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
6842,2360055,"Igondara	Igondara	Igodoga,Igondara	13.59777	-1.78605	P	PPL	BF		05	15			0		356	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
6843,2360056,Ifoukar	Ifoukar		10.18333	-3.46667	P	PPL	BF		13				0		330	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6844,2360057,Ifidi	Ifidi		11.81667	-2.63333	P	PPL	BF		06				0		279	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6845,2360058,"Idiandiari	Idiandiari	Idiandiari,Idyandyari	12.56897	2.08315	P	PPL	BF		08	42			0		233	Africa/Ouagadougou	2012-11-08",,,,,,,,,,
6846,2360059,Idiou	Idiou		11.6	-1.75	P	PPL	BF		06				0		332	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6847,2360060,Ibouréni	Iboureni		12.18333	0.43333	P	PPL	BF		08				0		311	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6848,2360061,Ibounini	Ibounini		12.28333	0.51667	P	PPL	BF		08				0		275	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6849,2360062,"Ibonboué	Ibonboue	Ibomboue,Ibonboue,Ibonboué,Ybomboue,Ybomboué	11.15	-0.98333	P	PPL	BF		07				0		250	Africa/Ouagadougou	2020-06",10,,,,,,,,,
6850,2360063,"Ibo Koungui	Ibo Koungui	Ibo Koungui,Yanbara Koungui	12.25	-3.18333	T	HLL	BF		01				0		352	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
6851,2360064,Ibogo	Ibogo	Ibogo	11.93333	-0.9	P	PPL	BF		00				0		248	Africa/Ouagadougou	2018-11-06,,,,,,,,,,
6852,2360065,Ibobo	Ibobo		11.71667	-0.71667	P	PPL	BF		04				0		245	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6853,2360066,Ibi-Palga	Ibi-Palga		13.50053	-1.74193	P	PPL	BF		05	15			0		360	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6854,2360067,"Ibi Koudré	Ibi Koudre	Ibi,Ibi Koudre,Ibi Koudré,Ybi	13.48178	-1.76409	P	PPL	BF		05	15			0		341	Africa/Ouagadougou	2020-06-10",,,,,,,,,,
6855,2360068,Ibéré	Ibere		14.0944	-2.15074	P	PPL	BF		10	76			0		328	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
6856,2360069,"Yibèlé	Yibele	Ibele,Ibélé,Yibele,Yibèlé	12.71998	-1.74423	P	PPL	BF		11				0		307	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
6857,2360070,Ibangoto	Ibangoto		13.6548	-0.56832	P	PPL	BF		05	64			0		275	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6858,2360071,Ibal	Ibal		13.56872	0.52168	P	PPL	BF		12	75			0		271	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6859,2360072,Housi	Housi		13.53125	-1.56667	P	PPL	BF		05	15			0		312	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6860,2360073,"Houndé	Hounde	Hounde,Houndé,Hunde	11.5	-3.51667	P	PPLA2	BF		09	74			36593		349	Africa/Ouagadougou	2020-06-10",,,,,,,,,,
6861,2360074,Houl	Houl		10.13333	-3.06667	T	HLL	BF		13				0		339	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6862,2360075,"Province du Houet	Province du Houet	Houe,Houet,Houé,Province du Houe,Province du Houet,Province du Houé	11.33333	-4.25	A	ADM2	B",09	51			7,2,15,50,fr,ca,agadou,u	2,12-06-05,
6863,2360076,"Houbé	Hoube	Hoube,Houbé,Houde,Houdé	13.85684	-0.93668	P	PPL	BF		12	40			0		283	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
6864,2360077,Houbandé	Houbande		13.70842	-0.68751	P	PPL	BF		05	64			0		278	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6865,2360078,"Horé	Hore	Hore,Horé	13.27546	-1.67726	P	PPL	BF		05	15			0		336	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
6866,2360079,Honda	Honda		13.19572	-1.45015	P	PPL	BF		05	15			0		304	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6867,2360080,Homo	Homo		13.28842	0.52641	P	PPL	BF		12	75			0		245	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6868,2360081,Hoko	Hoko		10.58333	-2.98333	P	PPL	BF		13				0		267	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6869,2360082,Hokélirou	Hokelirou		13.78166	-2.70676	P	PPL	BF		10	76			0		307	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6870,2360083,"Hogo	Hogo	Hoga,Hogo	13.82069	0.06236	P	PPL	BF		12	71			0		285	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
6871,2360084,Hitté	Hitte		13.75471	-1.84063	P	PPL	BF		10	76			0		328	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6872,2360085,"Mare aux Hippopotames	Mare aux Hippopotames	Lake of Hippopotamuses,Mare aux Hippopotames	11.56174	-4.16215	H	LK	BF		09	51			0",82	Africa/O,a,adou,ou,02,-1,6,,,
6873,2360086,Hinn	Hinn		11.73333	-3.51667	H	STM	BF		00				0		273	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
6874,2360087,"Higa	Higa	Higa,Lake Higa	13.61066	0.72083	H	LK	BF		12	75			0		261	Africa/Ouagadougou	2020-11-04",,,,,,,,,,
6875,2360088,Hériba	Heriba		11.38333	-0.58333	P	PPL	BF		00				0		231	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
6876,2360089,"Hemkoa	Hemkoa	Hemkoa,Hemmkoa,Hèmmkoa	10.68333	-3.01667	P	PPL	BF		13				0		274	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
6877,2360090,Hello Bondou	Hello Bondou		10.43333	-3.15	P	PPL	BF		13				0		306	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6878,2360091,Hello Bokona	Hello Bokona		10.43333	-3.15	P	PPL	BF		13				0		306	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6879,2360092,Hello	Hello		10.45	-3.13333	P	PPL	BF		13				0		284	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6880,2360093,Hella	Hella		10.46667	-3.26667	P	PPL	BF		13				0		306	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6881,2360094,Hèlga	Helga		13.4702	0.59993	P	PPL	BF		12	75			0		259	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6882,2360095,"Hélé	Hele	Hela,Hele,Helle,Hellé,Héla,Hélé	11.05	-2.25	P	PPL	BF		06				0		329	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
6883,2360096,Héla	Hela		11	-2.68333	P	PPL	BF		06				0		282	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6884,2360097,Hasbialahou	Hasbialahou		13.31963	0.51822	P	PPL	BF		12	75			0		245	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6885,2360098,Hargadangou	Hargadangou		13.65424	0.35141	P	PPL	BF		12	75			0		288	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6886,2360099,Hantoukoura	Hantoukoura		12.80337	1.1318	P	PPL	BF		08	56			0		256	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
6887,2360100,Hanhoui	Hanhoui		12.8376	-1.05914	P	PPL	BF		05				0		295	Africa/Ouagadougou	2018-09-05,,,,,,,,,,
6888,2360101,Hamélé	Hamele		11	-2.75	P	PPL	BF		13				0		274	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6889,2360102,Haloko	Haloko		13.78002	-2.14456	P	PPL	BF		10	76			0		333	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6890,2360103,Halgué	Halgue		12.98333	-0.95	P	PPL	BF		05				0		330	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6891,2360104,"Haho	Haho	Haho,Yaho	11.8	-3.55	P	PPL	BF		01				0		299	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
6892,2360105,Haho	Haho	Haho	11.78333	-3.31667	P	PPL	BF		01				0		298	Africa/Ouagadougou	2014-04-06,,,,,,,,,,
6893,2360106,Hagado	Hagado		13.88771	0.38609	P	PPL	BF		12	71			0		284	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6894,2360107,Habri	Habri		10.86667	-3.05	P	PPL	BF		13				0		307	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6895,2360108,"Habé	Habe	Habe,Habé	11.86667	-3.13333	P	PPL	BF		01				0		275	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
6896,2360109,Haba	Haba		13.01299	0.77945	P	PPL	BF		08	56			0		243	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6897,2360110,Haba	Haba		12.91667	0.73333	P	PPL	BF		08				0		253	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6898,2360111,Haba	Haba		11.4	-2.86667	P	PPL	BF		09				0		262	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6899,2360112,Gyinouama	Gyinouama		12.36667	0.31667	P	PPL	BF		08				0		289	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6900,2360113,Gyido	Gyido		12.4	-2.51667	P	PPL	BF		06				0		281	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6901,2360114,Gyéren	Gyeren		12.45	-0.85	P	PPL	BF		11				0		310	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6902,2360115,"Guiéfourgou	Guiefourgou	Guiefourgou,Guiéfourgou,Gyefourgou,Gyéfourgou	12.40659	-1.41132	P	PPL	BF		03	53			0		301	Africa/Ouagado",gou	2018-12,0,,,,,,,,
6903,2360116,"Dié	Die	Die,Dié,Guie,Guié,Guye,Guyé,Gye,Gyé	12.79567	-1.60792	P	PPL	BF		11	68			0		328	Africa/Ouagadougou	2018-09-05",,,,,,,,,,
6904,2360117,Gwapéga	Gwapega		12.71275	-1.95145	P	PPL	BF		11				0		323	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
6905,2360118,Gwanga	Gwanga		13.3447	-1.73061	P	PPL	BF		05	15			0		372	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6906,2360119,Gwanda	Gwanda		13.51866	-0.08159	P	PPL	BF		12	71			0		272	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6907,2360120,"Goahala	Goahala	Goahala,Gwahala	12.98014	-1.17174	P	PPL	BF		05				0		323	Africa/Ouagadougou	2018-09-05",,,,,,,,,,
6908,2360121,"Goabga	Goabga	Goabga,Gwabaga	12.69804	-1.93081	P	PPL	BF		11				0		318	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
6909,2360122,Guitti	Guitti		13.37582	-2.04601	P	PPL	BF		10	76			0		304	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6910,2360123,Guitanga	Guitanga	Guitanga	13.06024	0.81857	P	PPL	BF		12	75			0		264	Africa/Ouagadougou	2012-01-18,,,,,,,,,,
6911,2360124,"Guestoguen	Guestoguen	Guestoguen,Guistogen,Guistoguin	12.46919	-1.70531	P	PPL	BF		11	60			0		334	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
6912,2360125,Guissikoro	Guissikoro		12.13333	-3.33333	P	PPL	BF		01				0		295	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6913,2360126,Guissangou	Guissangou		13.42479	0.57098	P	PPL	BF		12	75			0		253	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6914,2360127,Guisendyori	Guisendyori		13.46264	0.56448	P	PPL	BF		12	75			0		268	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6915,2360128,Guiri Guiri	Guiri Guiri		13.24775	-2.20316	P	PPL	BF		10	76			0		327	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6916,2360129,Guirgo	Guirgo		12.26667	-0.48333	P	PPL	BF		04				0		321	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6917,2360130,Guirgo	Guirgo		12.1	-2.31667	P	PPL	BF		06				0		279	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6918,2360131,"Guirgo	Guirgo	Guiergo,Guirgo,Guiérgo	11.90278	-1.35944	P	PPL	BF		07	47			0		333	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
6919,2360132,Guirga	Guirga		12.11667	-0.73333	P	PPL	BF		11				0		285	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6920,2360133,Guira	Guira		13.2517	0.69428	P	PPL	BF		12	75			0		244	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6921,2360134,Guipo	Guipo		12.15255	-1.6219	P	PPL	BF		03	53			0		333	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
6922,2360135,"Guipa	Guipa	Guipa,Guipdera,Guipdéra	12.98962	-1.72488	P	PPL	BF		10	34			0		312	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
6923,2360136,Guinnsi	Guinnsi		11.93333	-1.93333	P	PPL	BF		00				0		315	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
6924,2360137,"Guininguédougou	Guininguedougou	Guinguedougou,Guinguédougou,Guininguedougou,Guininguédougou	11.05	-0.61667	P	PPL	BF		04				0		2",6	Africa/Ou,g,doug,u,12,06,,,,
6925,2360138,Guinguini	Guinguini		10.61667	-3.03333	P	PPL	BF		13				0		313	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6926,2360139,Guiné	Guine		11.4	-0.06667	P	PPL	BF		04				0		251	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6927,2360140,Guinda	Guinda		12.61667	0.85	P	PPL	BF		08				0		274	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6928,2360141,Guinboro	Guinboro		12.98333	-3.11667	P	PPL	BF		01				0		275	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6929,2360142,Guinaola	Guinaola		10.53333	-3.43333	H	STMI	BF		00				0		324	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
6930,2360143,Guilonguen	Guilonguen		12.43333	-0.71667	P	PPL	BF		11				0		316	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6931,2360144,"Guilongou	Guilongou	Guilongou,Guiongou	12.61003	-1.30403	P	PPL	BF		11	68			0		323	Africa/Ouagadougou	2018-09-05",,,,,,,,,,
6932,2360145,Guilma	Guilma		12.03203	-1.83181	P	PPL	BF		07				0		310	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
6933,2360146,Guilé	Guile		12.32818	-1.83415	P	PPL	BF		06				0		330	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
6934,2360147,Guilay	Guilay		14.9601	-0.1091	S	CMP	BF		12	33			0		248	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6935,2360148,Guilaniora	Guilaniora		10.15	-3.21667	P	PPL	BF		13				0		347	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6936,2360149,Guilanio	Guilanio		10.3	-3.11667	P	PPL	BF		13				0		326	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6937,2360150,Guilakoro Tiopanao	Guilakoro Tiopanao		10.11667	-3.13333	P	PPL	BF		13				0		301	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6938,2360151,Guilakora	Guilakora		10.1	-3.13333	P	PPL	BF		13				0		316	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6939,2360152,Guila	Guila		12.92204	-1.58671	P	PPL	BF		10				0		305	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
6940,2360153,Guila	Guila		12.922	-1.03888	P	PPL	BF		05				0		336	Africa/Ouagadougou	2018-09-05,,,,,,,,,,
6941,2360154,Guikpéré	Guikpere		11.2	-3.01667	P	PPL	BF		13				0		272	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6942,2360155,Guihiré	Guihire		11.83333	-0.58333	P	PPL	BF		04				0		295	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6943,2360156,"Guigui	Guigui	Ghighi,Guigui	12.08333	-2.71667	P	PPL	BF		06				0		271	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
6944,2360157,Guiernogo	Guiernogo		11.36667	-0.56667	P	PPL	BF		04				0		241	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6945,2360158,Guiéré	Guiere		11.8	-1.2	P	PPL	BF		07				0		320	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6946,2360159,Guien	Guien		11.00196	-0.90361	P	PPL	BF		07				0		220	Africa/Ouagadougou	2013-01-10,,,,,,,,,,
6947,2360160,Guiéléba	Guieleba		13.20358	-2.38831	P	PPL	BF		10	76			0		326	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6948,2360161,Guiékéma	Guiekema		11.68333	-1.23333	P	PPL	BF		07				0		312	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6949,2360162,Guiéboro	Guieboro		9.98333	-3.3	P	PPL	BF		13				0		312	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6950,2360163,Guidritenga	Guidritenga		11.98333	-1.43333	P	PPL	BF		07				0		333	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6951,2360164,Guidoy	Guidoy		14.41276	-0.36651	P	PPL	BF		12	33			0		281	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
6952,2360165,Guiddéré	Guiddere		13.69058	-0.01905	P	PPL	BF		12	71			0		294	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6953,2360166,Guiddé	Guidde		13.9327	0.22345	P	PPL	BF		12	71			0		285	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6954,2360167,Guibou	Guibou		13.41502	-1.98771	P	PPL	BF		10	76			0		316	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6955,2360168,Guiboanndi	Guiboanndi		13.09938	0.85633	P	PPL	BF		12	75			0		259	Africa/Ouagadougou	2021-10-02,,,,,,,,,,
6956,2360169,"Guibga	Guibga	Gibga,Guibga	11.91667	-0.63333	H	STM	BF	BF	00				0		266	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
6957,2360170,Guibé	Guibe		10.7	-4.38333	P	PPL	BF		02				0		313	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6958,2360171,"Guibaré	Guibare	Guibare,Guibaré	13.09738	-1.60364	P	PPL	BF		05	15			0		307	Africa/Ouagadougou	2018-11-06",,,,,,,,,,
6959,2360172,Guiaro	Guiaro	Guiaro	11.36889	-1.37722	P	PPL	BF		07	65			0		300	Africa/Ouagadougou	2012-01-18,,,,,,,,,,
6960,2360173,Guiao	Guiao		11.65	-1.81667	P	PPL	BF		06				0		330	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6961,2360174,Gui	Gui		12.86667	-3.26667	P	PPL	BF		01				0		266	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6962,2360175,Gui	Gui		12.6625	-4.3447	P	PPL	BF		01	58			0		405	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6963,2360176,Guéyri	Gueyri		12.2591	0.74803	P	PPL	BF		08				0		276	Africa/Ouagadougou	2013-02-08,,,,,,,,,,
6964,2360177,Guèygou	Gueygou		14.29458	0.02587	S	CMP	BF		12	33			0		272	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6965,2360178,Guesséré	Guessere		13.33611	-2.32755	P	PPL	BF		10	76			0		336	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6966,2360179,Guéssélakobo	Guesselakobo		14.65	-0.68333	H	WTRH	BF		12				0		330	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6967,2360180,Guèssèdannyè	Guessedannye		13.82455	-0.47157	P	PPL	BF		12	71			0		310	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6968,2360181,Guèssèdangué	Guessedangue		13.80709	-0.48474	P	PPL	BF		12	71			0		318	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6969,2360182,Guessa	Guessa		13.09704	-1.34611	P	PPL	BF		05	70			0		329	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6970,2360183,"Guirina	Guirina	Guerina,Guirina,Guérina	10.03039	-3.31143	P	PPL	BF		13				0		332	Africa/Ouagadougou	2013-01-10",,,,,,,,,,
6971,2360184,Guéré	Guere		12.7	-0.93333	P	PPL	BF		05				0		292	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6972,2360185,"Guénié	Guenie	Guenie,Guenien,Guénien,Guénié	11.75	-2.15	P	PPL	BF		06				0		324	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
6973,2360186,Guénéména	Guenemena		10.15	-3.18333	P	PPL	BF		13				0		343	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6974,2360187,"Guèndé	Guende	Goinde,Goindé,Guende,Guinde,Guindé,Guèndé	13.31059	0.63602	P	PPL	BF		12	75			0		253	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
6975,2360188,Guénako	Guenako		11.04742	-4.68753	H	STMI	BF		09	51			0		396	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6976,2360189,Guéna	Guena		11.07385	-4.7301	P	PPL	BF		09	51			0		448	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6977,2360190,"Guèmni Ouro Nama	Guemni Ouro Nama	Demni,Guemni Ouro Nama,Guèmni Ouro Nama	14.04717	-0.36468	P	PPL	BF		12	71			0		283	Africa/Oua",adougou	202,-,3-13,,,,,,,
6978,2360191,Guélou	Guelou		11.91667	-1.95	P	PPL	BF		00				0		319	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
6979,2360192,"Guéléoungo	Gueleoungo	Gueleongo,Gueleoungo,Guéléongo,Guéléoungo	11.00944	-0.87083	P	PPL	BF		07	65			0		246	Africa/Ouagadougou	2",12-01-18,,,,,,,,,
6980,2360193,Guélan	Guelan		11.41667	-1.93333	P	PPL	BF		06				0		315	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6981,2360194,"Yimiougou	Yimiougou	Guekouna,Guékouna,Yimiougou	12.96849	-1.00553	P	PPL	BF		05				0		321	Africa/Ouagadougou	2018-09-05",,,,,,,,,,
6982,2360195,Guéhébra	Guehebra		10.21667	-3.2	P	PPL	BF		13				0		295	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6983,2360196,"Guéguéré	Gueguere	Gueguere,Guéguéré	11.13333	-3.18333	P	PPL	BF		13				0		314	Africa/Ouagadougou	2019-02-21",,,,,,,,,,
6984,2360197,"Guédou	Guedou	Dissasso,Guedou,Guédou	12.2	-3.08333	P	PPL	BF		01				0		289	Africa/Ouagadougou	2020-06-10",,,,,,,,,,
6985,2360198,Guébi	Guebi		11.76667	-1.6	H	STMI	BF		00				0		284	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
6986,2360200,Grina	Grina		9.98333	-3.35	P	PPL	BF		13				0		324	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6987,2360201,Halte du Grand Balé	Halte du Grand Bale		11.73333	-3.53333	S	RSTP	BF		00				0		284	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
6988,2360202,Gowin	Gowin		11.91667	-1.56667	P	PPL	BF		07				0		330	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6989,2360203,Gowin	Gowin		11.8	-1.38333	P	PPL	BF		07				0		323	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6990,2360204,"Gouym	Gouym	Gouim,Gouym	12.41667	-2.15	P	PPL	BF		06				0		306	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
6991,2360205,Goutouré Irbidi	Goutoure Irbidi		14.43592	-0.15277	S	CMP	BF		12	33			0		278	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6992,2360206,Goutouré	Goutoure		14.6596	-0.3963	S	CMP	BF		12	33			0		305	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
6993,2360207,"Goutoulé	Goutoule	Goutoula,Goutoule,Goutoulé	13.60861	-2.58145	P	PPL	BF		10	76			0		308	Africa/Ouagadougou	2020-06-10",,,,,,,,,,
6994,2360208,Goutaro	Goutaro		9.96667	-3.35	P	PPL	BF		13				0		309	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
6995,2360209,"Goussirite	Goussirite	Goussirit,Goussirite	13.87778	-2.58714	P	PPL	BF		10	76			0		335	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
6996,2360210,Gousi	Gousi	Goussi	12.6561	-2.7953	P	PPL	BF		01				516		271	Africa/Ouagadougou	2013-06-04,,,,,,,,,,
6997,2360211,"Gouerba	Gouerba	Gouerba,Gousey Laba,Goussey-Laba,Goussèy-Laba	12.79515	-1.0416	P	PPL	BF		05				0		300	Africa/Ouagadougou	2018-0",-05,,,,,,,,,
